index,away,defense_ast,defense_ffum,defense_int,defense_sk,defense_tkl,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,home,kicking_fga,kicking_fgm,kicking_fgyds,kicking_totpfg,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kickret_avg,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,name,opponent,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,punting_avg,punting_i20,punting_lng,punting_pts,punting_yds,puntret_avg,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds,team,week,year
126,SEA,0.0,0.0,0.0,0.0,2.0,,,,,,STL,,,,,,,,,,,,,,,A.Ayers,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STL,1,2015
127,SEA,1.0,0.0,0.0,1.0,1.0,,,,,,STL,,,,,,,,,,,,,,,E.Sims,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STL,1,2015
128,SEA,1.0,0.0,0.0,0.0,3.0,,,,,,STL,,,,,,,,,,,,,,,W.Hayes,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STL,1,2015
129,SEA,0.0,0.0,0.0,0.0,5.0,,,,,,STL,,,,,,,,,,,,,,,M.Roberson,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STL,1,2015
130,SEA,6.0,0.0,0.0,0.0,1.0,,,,,,STL,,,,,,,,,,,,,,,M.Brockers,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STL,1,2015
131,SEA,,,,,,,,,,,STL,,,,,,,,,,,,,,,R.Wilson,STL,41.0,32.0,1.0,1.0,0.0,0.0,251.0,,,,,,,,,,,,,,,,,,8.0,10.0,0.0,0.0,0.0,0.0,31.0,SEA,1,2015
132,SEA,,,,,,,,,,,STL,,,,,,,,,,,,,,,M.Lynch,STL,,,,,,,,,,,,,,,,,,19.0,0.0,5.0,0.0,0.0,0.0,31.0,18.0,24.0,0.0,0.0,1.0,1.0,73.0,SEA,1,2015
133,SEA,,,,,,,,,,,STL,,,,,,,,,,,,,,,D.Coleman,STL,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,0.0,0.0,0.0,2.0,SEA,1,2015
134,SEA,,,,,,,,,,,STL,,,,,,,,,,,,,,,F.Jackson,STL,,,,,,,,,,,,,,,,,,16.0,0.0,1.0,0.0,0.0,0.0,16.0,3.0,7.0,0.0,0.0,0.0,0.0,13.0,SEA,1,2015
135,SEA,,,,,,,,,,,STL,,,,,,,,,,,,,,,T.Rawls,STL,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,0.0,0.0,0.0,0.0,5.0,SEA,1,2015
136,SEA,,,,,,,,,,,STL,,,,,,,,,,,,,,,D.Baldwin,STL,,,,,,,,,,,,,,,,,,8.0,0.0,7.0,0.0,0.0,0.0,35.0,,,,,,,,SEA,1,2015
137,SEA,,,,,,,,,,,STL,,,,,,,,,,,,,,,J.Kearse,STL,,,,,,,,,,,,,,,,,,23.0,0.0,8.0,0.0,0.0,0.0,76.0,,,,,,,,SEA,1,2015
138,SEA,,,,,,,,,,,STL,,,,,,,,,,,,,,,C.Matthews,STL,,,,,,,,,,,,,,,,,,8.0,0.0,1.0,0.0,0.0,0.0,8.0,,,,,,,,SEA,1,2015
139,SEA,,,,,,,,,,,STL,,,,,,,,,,28.0,35.0,0.0,2.0,0.0,T.Lockett,STL,,,,,,,,,,,,,31.0,57.0,57.0,2.0,1.0,12.0,0.0,4.0,0.0,0.0,0.0,34.0,,,,,,,,SEA,1,2015
140,SEA,,,,,,,,,,,STL,,,,,,,,,,,,,,,J.Graham,STL,,,,,,,,,,,,,,,,,,19.0,7.0,6.0,1.0,0.0,0.0,51.0,,,,,,,,SEA,1,2015
141,SEA,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,8.0,STL,,,,,,,,,,,,,,,C.Williams,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEA,1,2015
142,SEA,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,STL,,,,,,,,,,,,,,,B.Irvin,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEA,1,2015
143,SEA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,STL,,,,,,,,,,,,,,,J.Hill,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEA,1,2015
144,SEA,,,,,,,,,,,STL,3.0,3.0,35.0,9.0,2.0,0.0,2.0,0.0,2.0,,,,,,S.Hauschka,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEA,1,2015
145,SEA,,,,,,,,,,,STL,,,,,,,,,,,,,,,J.Ryan,STL,,,,,,,,24.0,2.0,61.0,4.0,195.0,,,,,,,,,,,,,,,,,,,,SEA,1,2015
146,SEA,1.0,0.0,0.0,0.0,1.0,,,,,,STL,,,,,,,,,,,,,,,C.Marsh,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEA,1,2015
147,SEA,1.0,0.0,0.0,0.0,3.0,,,,,,STL,,,,,,,,,,,,,,,K.Wright,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEA,1,2015
148,SEA,1.0,0.0,0.0,0.0,2.0,,,,,,STL,,,,,,,,,,,,,,,R.Sherman,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEA,1,2015
149,SEA,1.0,0.0,0.0,0.0,2.0,,,,,,STL,,,,,,,,,,,,,,,A.Rubin,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEA,1,2015
150,SEA,0.0,0.0,0.0,0.0,2.0,,,,,,STL,,,,,,,,,,,,,,,C.Avril,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEA,1,2015
151,SEA,3.0,1.0,0.0,0.0,6.0,,,,,,STL,,,,,,,,,,,,,,,E.Thomas,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEA,1,2015
152,SEA,0.0,0.0,0.0,1.0,4.0,,,,,,STL,,,,,,,,,,,,,,,M.Bennett,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEA,1,2015
153,SEA,0.0,0.0,0.0,0.0,1.0,,,,,,STL,,,,,,,,,,,,,,,B.Mebane,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEA,1,2015
154,SEA,1.0,0.0,0.0,0.0,3.0,,,,,,STL,,,,,,,,,,,,,,,D.Bailey,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEA,1,2015
155,SEA,2.0,0.0,0.0,0.0,5.0,,,,,,STL,,,,,,,,,,,,,,,B.Wagner,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEA,1,2015
156,CAR,,,,,,,,,,,JAC,,,,,,,,,,,,,,,B.Bortles,CAR,40.0,22.0,2.0,1.0,0.0,0.0,183.0,,,,,,,,,,,,,,,,,,4.0,12.0,0.0,0.0,0.0,0.0,26.0,JAC,1,2015
157,CAR,,,,,,,,,,,JAC,,,,,,,,,,,,,,,D.Robinson,CAR,,,,,,,,,,,,,,,,,,15.0,0.0,2.0,0.0,0.0,0.0,26.0,5.0,6.0,0.0,0.0,0.0,0.0,19.0,JAC,1,2015
158,CAR,,,,,,,,,,,JAC,,,,,,,,,,,,,,,T.Yeldon,CAR,,,,,,,,,,,,,,,,,,7.0,0.0,3.0,0.0,0.0,0.0,16.0,12.0,14.0,0.0,0.0,0.0,0.0,51.0,JAC,1,2015
159,CAR,,,,,,1.0,0.0,1.0,0.0,0.0,JAC,,,,,,,,,,,,,,,A.Hurns,CAR,,,,,,,,,,,,,,,,,,24.0,0.0,5.0,0.0,0.0,0.0,60.0,,,,,,,,JAC,1,2015
160,CAR,,,,,,,,,,,JAC,,,,,,,,,,,,,,,A.Robinson,CAR,,,,,,,,,,,,,,,,,,27.0,0.0,1.0,0.0,0.0,0.0,27.0,,,,,,,,JAC,1,2015
161,CAR,,,,,,,,,,,JAC,,,,,,,,,,,,,,,R.Greene,CAR,,,,,,,,,,,,,9.0,9.0,0.0,1.0,0.0,6.0,1.0,7.0,1.0,0.0,0.0,28.0,,,,,,,,JAC,1,2015
162,CAR,,,,,,,,,,,JAC,,,,,,,,,,,,,,,B.Pierce,CAR,,,,,,,,,,,,,,,,,,4.0,0.0,1.0,0.0,0.0,0.0,4.0,,,,,,,,JAC,1,2015
163,CAR,,,,,,,,,,,JAC,,,,,,,,,,40.0,40.0,0.0,1.0,0.0,C.Grant,CAR,,,,,,,,,,,,,,,,,,5.0,0.0,1.0,0.0,0.0,0.0,5.0,,,,,,,,JAC,1,2015
164,CAR,,,,,,,,,,,JAC,,,,,,,,,,,,,,,B.Walters,CAR,,,,,,,,,,,,,,,,,,13.0,0.0,2.0,0.0,0.0,0.0,17.0,,,,,,,,JAC,1,2015
165,CAR,,,,,,,,,,,JAC,2.0,1.0,22.0,3.0,1.0,0.0,0.0,1.0,0.0,,,,,,J.Myers,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,1,2015
166,CAR,,,,,,,,,,,JAC,,,,,,,,,,,,,,,B.Anger,CAR,,,,,,,,37.0,2.0,56.0,5.0,231.0,,,,,,,,,,,,,,,,,,,,JAC,1,2015
167,CAR,0.0,0.0,0.0,0.0,2.0,,,,,,JAC,,,,,,,,,,,,,,,D.House,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,1,2015
168,CAR,0.0,0.0,0.0,0.0,2.0,,,,,,JAC,,,,,,,,,,,,,,,R.Miller,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,1,2015
169,CAR,0.0,0.0,0.0,1.0,2.0,,,,,,JAC,,,,,,,,,,,,,,,C.Clemons,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,1,2015
170,CAR,0.0,0.0,0.0,1.0,6.0,,,,,,JAC,,,,,,,,,,,,,,,D.Skuta,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,1,2015
171,CAR,0.0,0.0,0.0,0.0,4.0,,,,,,JAC,,,,,,,,,,,,,,,S.Brown,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,1,2015
172,CAR,1.0,0.0,0.0,0.0,3.0,,,,,,JAC,,,,,,,,,,,,,,,J.Cyprien,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,1,2015
173,CAR,1.0,0.0,1.0,0.0,8.0,,,,,,JAC,,,,,,,,,,,,,,,P.Posluszny,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,1,2015
174,CAR,1.0,0.0,0.0,0.0,1.0,,,,,,JAC,,,,,,,,,,,,,,,A.Colvin,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,1,2015
175,CAR,0.0,0.0,0.0,0.0,4.0,,,,,,JAC,,,,,,,,,,,,,,,C.Smith,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,1,2015
176,CAR,2.0,0.0,0.0,0.0,7.0,,,,,,JAC,,,,,,,,,,,,,,,T.Smith,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,1,2015
177,CAR,0.0,0.0,0.0,0.0,1.0,,,,,,JAC,,,,,,,,,,,,,,,R.Davis,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,1,2015
178,CAR,0.0,0.0,0.0,0.0,2.0,,,,,,JAC,,,,,,,,,,,,,,,T.Alualu,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,1,2015
179,CAR,0.0,0.0,0.0,0.0,2.0,,,,,,JAC,,,,,,,,,,,,,,,D.Gratz,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,1,2015
180,CAR,1.0,0.0,0.0,0.0,0.0,,,,,,JAC,,,,,,,,,,,,,,,M.Bennett,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,1,2015
181,CAR,0.0,0.0,0.0,0.0,1.0,,,,,,JAC,,,,,,,,,,,,,,,D.McCray,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,1,2015
182,CAR,0.0,0.0,0.0,0.0,3.0,,,,,,JAC,,,,,,,,,,,,,,,J.Odrick,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,1,2015
183,CAR,,,,,,,,,,,JAC,,,,,,,,,,,,,,,C.Newton,JAC,31.0,18.0,1.0,1.0,0.0,0.0,175.0,,,,,,,,,,,,,,,,,,14.0,10.0,0.0,0.0,0.0,0.0,35.0,CAR,1,2015
184,CAR,,,,,,,,,,,JAC,,,,,,,,,,,,,,,J.Stewart,JAC,,,,,,,,,,,,,,,,,,9.0,0.0,4.0,0.0,0.0,0.0,25.0,18.0,22.0,0.0,0.0,0.0,0.0,56.0,CAR,1,2015
185,CAR,,,,,,,,,,,JAC,,,,,,,,,,,,,,,M.Tolbert,JAC,,,,,,,,,,,,,,,,,,6.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,12.0,0.0,0.0,0.0,0.0,12.0,CAR,1,2015
186,CAR,,,,,,,,,,,JAC,,,,,,,,,,,,,,,F.Whittaker,JAC,,,,,,,,,,,,,,,,,,5.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,CAR,1,2015
187,CAR,,,,,,,,,,,JAC,,,,,,,,,,,,,,,C.Brown,JAC,,,,,,,,,,,,,,,,,,7.0,0.0,2.0,0.0,0.0,0.0,13.0,,,,,,,,CAR,1,2015
188,CAR,,,,,,,,,,,JAC,,,,,,,,,,,,,,,J.Cotchery,JAC,,,,,,,,,,,,,,,,,,24.0,7.0,4.0,1.0,0.0,0.0,45.0,,,,,,,,CAR,1,2015
189,CAR,,,,,,,,,,,JAC,,,,,,,,,,,,,,,E.Dickson,JAC,,,,,,,,,,,,,,,,,,9.0,0.0,1.0,0.0,0.0,0.0,9.0,,,,,,,,CAR,1,2015
190,CAR,,,,,,,,,,,JAC,,,,,,,,,,,,,,,D.Funchess,JAC,,,,,,,,,,,,,,,,,,9.0,0.0,1.0,0.0,0.0,0.0,9.0,,,,,,,,CAR,1,2015
191,CAR,,,,,,,,,,,JAC,,,,,,,,,,,,,,,G.Olsen,JAC,,,,,,,,,,,,,,,,,,11.0,0.0,1.0,0.0,0.0,0.0,11.0,,,,,,,,CAR,1,2015
192,CAR,,,,,,,,,,,JAC,,,,,,,,,,,,,,,T.Ginn,JAC,,,,,,,,,,,,,15.0,37.0,0.0,3.0,0.0,37.0,0.0,2.0,0.0,0.0,0.0,54.0,,,,,,,,CAR,1,2015
193,CAR,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,JAC,,,,,,,,,,,,,,,J.Norman,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAR,1,2015
194,CAR,,,,,,,,,,,JAC,3.0,2.0,47.0,6.0,2.0,0.0,2.0,0.0,2.0,,,,,,G.Gano,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAR,1,2015
195,CAR,,,,,,,,,,,JAC,,,,,,,,,,,,,,,B.Nortman,JAC,,,,,,,,38.0,2.0,56.0,4.0,179.0,,,,,,,,,,,,,,,,,,,,CAR,1,2015
196,CAR,0.0,0.0,0.0,0.0,1.0,,,,,,JAC,,,,,,,,,,,,,,,K.Love,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAR,1,2015
197,CAR,0.0,0.0,1.0,1.0,7.0,,,,,,JAC,,,,,,,,,,,,,,,T.Davis,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAR,1,2015
198,CAR,0.0,0.0,0.0,0.0,1.0,,,,,,JAC,,,,,,,,,,,,,,,W.Horton,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAR,1,2015
199,CAR,0.0,0.0,0.0,1.0,2.0,,,,,,JAC,,,,,,,,,,,,,,,C.Johnson,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAR,1,2015
200,CAR,1.0,0.0,0.0,0.0,5.0,,,,,,JAC,,,,,,,,,,,,,,,B.Benwikere,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAR,1,2015
201,CAR,0.0,0.0,0.0,0.0,1.0,,,,,,JAC,,,,,,,,,,,,,,,R.Harper,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAR,1,2015
202,CAR,0.0,0.0,0.0,0.0,4.0,,,,,,JAC,,,,,,,,,,,,,,,C.Tillman,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAR,1,2015
203,CAR,0.0,0.0,0.0,0.0,6.0,,,,,,JAC,,,,,,,,,,,,,,,A.Klein,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAR,1,2015
204,CAR,0.0,0.0,0.0,1.0,7.0,,,,,,JAC,,,,,,,,,,,,,,,L.Kuechly,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAR,1,2015
205,CAR,0.0,0.0,0.0,2.0,2.0,,,,,,JAC,,,,,,,,,,,,,,,M.Addison,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAR,1,2015
206,CAR,0.0,0.0,0.0,0.0,2.0,,,,,,JAC,,,,,,,,,,,,,,,K.Short,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAR,1,2015
207,CAR,0.0,0.0,0.0,0.0,3.0,,,,,,JAC,,,,,,,,,,,,,,,K.Coleman,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAR,1,2015
208,MIA,,,,,,0.0,0.0,1.0,0.0,-3.0,WAS,,,,,,,,,,,,,,,K.Cousins,MIA,31.0,21.0,2.0,1.0,0.0,0.0,196.0,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,WAS,1,2015
209,MIA,,,,,,,,,,,WAS,,,,,,,,,,,,,,,M.Jones,MIA,,,,,,,,,,,,,,,,,,,,,,,,,6.0,9.0,0.0,0.0,0.0,0.0,28.0,WAS,1,2015
210,MIA,,,,,,,,,,,WAS,,,,,,,,,,,,,,,J.Crowder,MIA,,,,,,,,,,,,,11.0,13.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,WAS,1,2015
211,MIA,,,,,,,,,,,WAS,,,,,,,,,,,,,,,A.Morris,MIA,,,,,,,,,,,,,,,,,,,,,,,,,25.0,14.0,0.0,0.0,0.0,0.0,121.0,WAS,1,2015
212,MIA,,,,,,,,,,,WAS,,,,,,,,,,36.0,36.0,0.0,1.0,0.0,C.Thompson,MIA,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,0.0,0.0,0.0,0.0,11.0,WAS,1,2015
213,MIA,,,,,,,,,,,WAS,,,,,,,,,,,,,,,P.Garcon,MIA,,,,,,,,,,,,,,,,,,22.0,0.0,6.0,0.0,0.0,0.0,74.0,,,,,,,,WAS,1,2015
214,MIA,,,,,,,,,,,WAS,,,,,,,,,,,,,,,D.Young,MIA,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,WAS,1,2015
215,MIA,,,,,,,,,,,WAS,,,,,,,,,,,,,,,R.Grant,MIA,,,,,,,,,,,,,,,,,,15.0,0.0,1.0,0.0,0.0,0.0,15.0,,,,,,,,WAS,1,2015
216,MIA,,,,,,,,,,,WAS,,,,,,,,,,,,,,,J.Reed,MIA,,,,,,,,,,,,,,,,,,25.0,4.0,7.0,1.0,0.0,0.0,63.0,,,,,,,,WAS,1,2015
217,MIA,,,,,,,,,,,WAS,,,,,,,,,,,,,,,A.Roberts,MIA,,,,,,,,,,,,,,,,,,18.0,0.0,3.0,0.0,0.0,0.0,36.0,,,,,,,,WAS,1,2015
218,MIA,,,,,,,,,,,WAS,,,,,,,,,,,,,,,D.Carrier,MIA,,,,,,,,,,,,,,,,,,9.0,0.0,2.0,0.0,0.0,0.0,8.0,,,,,,,,WAS,1,2015
219,MIA,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,WAS,,,,,,,,,,,,,,,P.Smith,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS,1,2015
220,MIA,,,,,,,,,,,WAS,2.0,1.0,45.0,3.0,1.0,0.0,1.0,0.0,1.0,,,,,,K.Forbath,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS,1,2015
221,MIA,,,,,,,,,,,WAS,,,,,,,,,,,,,,,T.Way,MIA,,,,,,,,10.0,1.0,54.0,3.0,124.0,,,,,,,,,,,,,,,,,,,,WAS,1,2015
222,MIA,3.0,0.0,0.0,0.5,0.0,,,,,,WAS,,,,,,,,,,,,,,,C.Baker,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS,1,2015
223,MIA,0.0,0.0,0.0,0.0,1.0,,,,,,WAS,,,,,,,,,,,,,,,T.Knighton,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS,1,2015
224,MIA,0.0,0.0,0.0,0.0,2.0,,,,,,WAS,,,,,,,,,,,,,,,D.Amerson,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS,1,2015
225,MIA,3.0,0.0,0.0,0.0,0.0,,,,,,WAS,,,,,,,,,,,,,,,T.Murphy,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS,1,2015
226,MIA,2.0,0.0,0.0,0.0,1.0,,,,,,WAS,,,,,,,,,,,,,,,P.Riley,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS,1,2015
227,MIA,1.0,0.0,0.0,0.0,0.0,,,,,,WAS,,,,,,,,,,,,,,,C.Culliver,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS,1,2015
228,MIA,3.0,0.0,0.0,0.0,1.0,,,,,,WAS,,,,,,,,,,,,,,,J.Rogers,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS,1,2015
229,MIA,2.0,0.0,0.0,0.0,1.0,,,,,,WAS,,,,,,,,,,,,,,,D.Ihenacho,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS,1,2015
230,MIA,0.0,0.0,0.0,0.0,6.0,,,,,,WAS,,,,,,,,,,,,,,,D.Goldson,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS,1,2015
231,MIA,2.0,0.0,0.0,0.0,3.0,,,,,,WAS,,,,,,,,,,,,,,,K.Robinson,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS,1,2015
232,MIA,1.0,0.0,0.0,0.5,1.0,,,,,,WAS,,,,,,,,,,,,,,,R.Kerrigan,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS,1,2015
233,MIA,1.0,0.0,0.0,1.0,3.0,,,,,,WAS,,,,,,,,,,,,,,,J.Hatcher,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS,1,2015
234,MIA,2.0,0.0,0.0,0.0,6.0,,,,,,WAS,,,,,,,,,,,,,,,D.Hall,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS,1,2015
235,MIA,2.0,0.0,0.0,0.0,6.0,,,,,,WAS,,,,,,,,,,,,,,,T.Robinson,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS,1,2015
236,MIA,,,,,,1.0,0.0,1.0,0.0,0.0,WAS,,,,,,,,,,,,,,,R.Tannehill,WAS,34.0,22.0,0.0,1.0,0.0,0.0,226.0,,,,,,,,,,,,,,,,,,3.0,5.0,0.0,0.0,0.0,0.0,7.0,MIA,1,2015
237,MIA,,,,,,,,,,,WAS,,,,,,,,,,,,,,,L.Miller,WAS,,,,,,,,,,,,,,,,,,22.0,0.0,1.0,0.0,0.0,0.0,22.0,13.0,17.0,0.0,0.0,0.0,0.0,53.0,MIA,1,2015
238,MIA,,,,,,,,,,,WAS,,,,,,,,,,,,,,,J.Landry,WAS,,,,,,,,,,,,,69.0,69.0,69.0,1.0,1.0,20.0,0.0,8.0,0.0,0.0,0.0,53.0,1.0,14.0,0.0,0.0,0.0,0.0,14.0,MIA,1,2015
239,MIA,,,,,,,,,,,WAS,,,,,,,,,,,,,,,D.Williams,WAS,,,,,,,,,,,,,,,,,,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,1,2015
240,MIA,,,,,,,,,,,WAS,,,,,,,,,,,,,,,J.Cameron,WAS,,,,,,,,,,,,,,,,,,27.0,0.0,4.0,0.0,0.0,0.0,73.0,,,,,,,,MIA,1,2015
241,MIA,,,,,,,,,,,WAS,,,,,,,,,,,,,,,R.Matthews,WAS,,,,,,,,,,,,,,,,,,15.0,3.0,4.0,1.0,0.0,0.0,34.0,,,,,,,,MIA,1,2015
242,MIA,,,,,,,,,,,WAS,,,,,,,,,,,,,,,K.Stills,WAS,,,,,,,,,,,,,,,,,,12.0,0.0,1.0,0.0,0.0,0.0,12.0,,,,,,,,MIA,1,2015
243,MIA,,,,,,,,,,,WAS,,,,,,,,,,,,,,,G.Jennings,WAS,,,,,,,,,,,,,,,,,,11.0,0.0,3.0,0.0,0.0,0.0,29.0,,,,,,,,MIA,1,2015
244,MIA,,,,,,0.0,1.0,1.0,1.0,0.0,WAS,,,,,,,,,,27.0,29.0,0.0,2.0,0.0,L.James,WAS,,,,,,,,,,,,,5.0,5.0,0.0,1.0,0.0,,,,,,,,,,,,,,,MIA,1,2015
245,MIA,,,,,,,,,,,WAS,1.0,1.0,22.0,3.0,2.0,0.0,2.0,0.0,2.0,,,,,,A.Franks,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIA,1,2015
246,MIA,,,,,,,,,,,WAS,,,,,,,,,,,,,,,M.Darr,WAS,,,,,,,,44.0,1.0,63.0,4.0,217.0,,,,,,,,,,,,,,,,,,,,MIA,1,2015
247,MIA,1.0,0.0,0.0,0.0,3.0,,,,,,WAS,,,,,,,,,,,,,,,E.Mitchell,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIA,1,2015
248,MIA,4.0,0.0,0.0,0.0,7.0,,,,,,WAS,,,,,,,,,,,,,,,J.Jenkins,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIA,1,2015
249,MIA,2.0,0.0,0.0,0.0,4.0,,,,,,WAS,,,,,,,,,,,,,,,T.Fede,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIA,1,2015
250,MIA,0.0,0.0,0.0,0.0,1.0,,,,,,WAS,,,,,,,,,,,,,,,M.Thomas,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIA,1,2015
251,MIA,1.0,0.0,1.0,0.0,1.0,,,,,,WAS,,,,,,,,,,,,,,,B.Grimes,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIA,1,2015
252,MIA,0.0,0.0,0.0,0.0,2.0,,,,,,WAS,,,,,,,,,,,,,,,W.Aikens,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIA,1,2015
